GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US060750256001,060750256001,"Block Group 1, Census Tract 256, San Francisco County, California",72917,33556
1500000US060750256003,060750256003,"Block Group 3, Census Tract 256, San Francisco County, California",112045,39663
1500000US060750256004,060750256004,"Block Group 4, Census Tract 256, San Francisco County, California",74107,17308
1500000US060750257011,060750257011,"Block Group 1, Census Tract 257.01, San Francisco County, California",99355,38736
1500000US060750257012,060750257012,"Block Group 2, Census Tract 257.01, San Francisco County, California",51094,40514
1500000US060750257013,060750257013,"Block Group 3, Census Tract 257.01, San Francisco County, California",72031,31774
1500000US060750257021,060750257021,"Block Group 1, Census Tract 257.02, San Francisco County, California",56964,9010
1500000US060750257022,060750257022,"Block Group 2, Census Tract 257.02, San Francisco County, California",51023,16552
1500000US060750257023,060750257023,"Block Group 3, Census Tract 257.02, San Francisco County, California",99038,36152
1500000US060750258001,060750258001,"Block Group 1, Census Tract 258, San Francisco County, California",62768,25360
1500000US060750258002,060750258002,"Block Group 2, Census Tract 258, San Francisco County, California",55313,32922
1500000US060750259001,060750259001,"Block Group 1, Census Tract 259, San Francisco County, California",95625,17820
1500000US060750259002,060750259002,"Block Group 2, Census Tract 259, San Francisco County, California",83398,12053
1500000US060750259003,060750259003,"Block Group 3, Census Tract 259, San Francisco County, California",107273,66758
1500000US060750260011,060750260011,"Block Group 1, Census Tract 260.01, San Francisco County, California",67278,12175
1500000US060750260012,060750260012,"Block Group 2, Census Tract 260.01, San Francisco County, California",41094,23401
1500000US060750260021,060750260021,"Block Group 1, Census Tract 260.02, San Francisco County, California",62250,30631
1500000US060750260022,060750260022,"Block Group 2, Census Tract 260.02, San Francisco County, California",96563,26194
1500000US060750260031,060750260031,"Block Group 1, Census Tract 260.03, San Francisco County, California",58224,16879
1500000US060750260032,060750260032,"Block Group 2, Census Tract 260.03, San Francisco County, California",62500,14380
1500000US060750260041,060750260041,"Block Group 1, Census Tract 260.04, San Francisco County, California",60057,7908
1500000US060750260042,060750260042,"Block Group 2, Census Tract 260.04, San Francisco County, California",75714,25444
1500000US060750261001,060750261001,"Block Group 1, Census Tract 261, San Francisco County, California",64608,16859
1500000US060750261002,060750261002,"Block Group 2, Census Tract 261, San Francisco County, California",57708,10937
1500000US060750261003,060750261003,"Block Group 3, Census Tract 261, San Francisco County, California",51357,38604
1500000US060750261004,060750261004,"Block Group 4, Census Tract 261, San Francisco County, California",65714,30258
1500000US060750262001,060750262001,"Block Group 1, Census Tract 262, San Francisco County, California",70000,22591
1500000US060750262002,060750262002,"Block Group 2, Census Tract 262, San Francisco County, California",69821,19743
1500000US060750262003,060750262003,"Block Group 3, Census Tract 262, San Francisco County, California",100167,27544
1500000US060750262004,060750262004,"Block Group 4, Census Tract 262, San Francisco County, California",49850,33283
1500000US060750262005,060750262005,"Block Group 5, Census Tract 262, San Francisco County, California",54375,26569
1500000US060750263011,060750263011,"Block Group 1, Census Tract 263.01, San Francisco County, California",73150,30197
1500000US060750263012,060750263012,"Block Group 2, Census Tract 263.01, San Francisco County, California",55031,14879
1500000US060750263013,060750263013,"Block Group 3, Census Tract 263.01, San Francisco County, California",54135,21302
1500000US060750263021,060750263021,"Block Group 1, Census Tract 263.02, San Francisco County, California",61114,10810
1500000US060750263022,060750263022,"Block Group 2, Census Tract 263.02, San Francisco County, California",62125,19838
1500000US060750263023,060750263023,"Block Group 3, Census Tract 263.02, San Francisco County, California",80901,7583
1500000US060750263031,060750263031,"Block Group 1, Census Tract 263.03, San Francisco County, California",55625,28464
1500000US060750263032,060750263032,"Block Group 2, Census Tract 263.03, San Francisco County, California",79018,14317
1500000US060750264011,060750264011,"Block Group 1, Census Tract 264.01, San Francisco County, California",48333,9112
1500000US060750264012,060750264012,"Block Group 2, Census Tract 264.01, San Francisco County, California",37917,12892
1500000US060750264021,060750264021,"Block Group 1, Census Tract 264.02, San Francisco County, California",82039,28206
1500000US060750264022,060750264022,"Block Group 2, Census Tract 264.02, San Francisco County, California",96629,35748
1500000US060750264023,060750264023,"Block Group 3, Census Tract 264.02, San Francisco County, California",66477,29591
1500000US060750264031,060750264031,"Block Group 1, Census Tract 264.03, San Francisco County, California",66767,20068
1500000US060750264032,060750264032,"Block Group 2, Census Tract 264.03, San Francisco County, California",45305,14299
1500000US060750264041,060750264041,"Block Group 1, Census Tract 264.04, San Francisco County, California",40893,12376
1500000US060750264042,060750264042,"Block Group 2, Census Tract 264.04, San Francisco County, California",44375,22450
1500000US060750301011,060750301011,"Block Group 1, Census Tract 301.01, San Francisco County, California",91184,48369
1500000US060750301012,060750301012,"Block Group 2, Census Tract 301.01, San Francisco County, California",73149,11578
1500000US060750301013,060750301013,"Block Group 3, Census Tract 301.01, San Francisco County, California",82031,32885
1500000US060750301014,060750301014,"Block Group 4, Census Tract 301.01, San Francisco County, California",90032,26306
1500000US060750301021,060750301021,"Block Group 1, Census Tract 301.02, San Francisco County, California",119476,47227
1500000US060750301022,060750301022,"Block Group 2, Census Tract 301.02, San Francisco County, California",91964,23617
1500000US060750301023,060750301023,"Block Group 3, Census Tract 301.02, San Francisco County, California",175750,65434
1500000US060750302011,060750302011,"Block Group 1, Census Tract 302.01, San Francisco County, California",87750,11079
1500000US060750302012,060750302012,"Block Group 2, Census Tract 302.01, San Francisco County, California",87813,34004
1500000US060750302013,060750302013,"Block Group 3, Census Tract 302.01, San Francisco County, California",112778,22088
1500000US060750302021,060750302021,"Block Group 1, Census Tract 302.02, San Francisco County, California",86538,16883
1500000US060750302022,060750302022,"Block Group 2, Census Tract 302.02, San Francisco County, California",103409,20595
1500000US060750302023,060750302023,"Block Group 3, Census Tract 302.02, San Francisco County, California",102404,21094
1500000US060750303011,060750303011,"Block Group 1, Census Tract 303.01, San Francisco County, California",132917,57170
1500000US060750303012,060750303012,"Block Group 2, Census Tract 303.01, San Francisco County, California",107759,34575
1500000US060750303013,060750303013,"Block Group 3, Census Tract 303.01, San Francisco County, California",111333,23791
1500000US060750303014,060750303014,"Block Group 4, Census Tract 303.01, San Francisco County, California",136319,94863
1500000US060750303021,060750303021,"Block Group 1, Census Tract 303.02, San Francisco County, California",135139,27380
1500000US060750303022,060750303022,"Block Group 2, Census Tract 303.02, San Francisco County, California",140682,40043
1500000US060750303023,060750303023,"Block Group 3, Census Tract 303.02, San Francisco County, California",130458,21817
1500000US060750304001,060750304001,"Block Group 1, Census Tract 304, San Francisco County, California",241208,41846
1500000US060750304002,060750304002,"Block Group 2, Census Tract 304, San Francisco County, California",201389,95228
1500000US060750304003,060750304003,"Block Group 3, Census Tract 304, San Francisco County, California",125096,26404
1500000US060750304004,060750304004,"Block Group 4, Census Tract 304, San Francisco County, California",109444,43247
1500000US060750304005,060750304005,"Block Group 5, Census Tract 304, San Francisco County, California",97708,54881
1500000US060750305001,060750305001,"Block Group 1, Census Tract 305, San Francisco County, California",109559,21097
1500000US060750305002,060750305002,"Block Group 2, Census Tract 305, San Francisco County, California",107188,28380
1500000US060750306001,060750306001,"Block Group 1, Census Tract 306, San Francisco County, California",107467,20975
1500000US060750306002,060750306002,"Block Group 2, Census Tract 306, San Francisco County, California",139792,27623
1500000US060750306003,060750306003,"Block Group 3, Census Tract 306, San Francisco County, California",203958,64609
1500000US060750307001,060750307001,"Block Group 1, Census Tract 307, San Francisco County, California",110164,35932
1500000US060750307002,060750307002,"Block Group 2, Census Tract 307, San Francisco County, California",136050,77127
1500000US060750307003,060750307003,"Block Group 3, Census Tract 307, San Francisco County, California",121269,16133
1500000US060750308001,060750308001,"Block Group 1, Census Tract 308, San Francisco County, California",186806,78559
1500000US060750308002,060750308002,"Block Group 2, Census Tract 308, San Francisco County, California",130052,20616
1500000US060750308003,060750308003,"Block Group 3, Census Tract 308, San Francisco County, California",113929,97695
1500000US060750308004,060750308004,"Block Group 4, Census Tract 308, San Francisco County, California",136845,62772
1500000US060750308005,060750308005,"Block Group 5, Census Tract 308, San Francisco County, California",115938,49311
1500000US060750309001,060750309001,"Block Group 1, Census Tract 309, San Francisco County, California",162292,132851
1500000US060750309002,060750309002,"Block Group 2, Census Tract 309, San Francisco County, California",166216,48374
1500000US060750309003,060750309003,"Block Group 3, Census Tract 309, San Francisco County, California",123569,14819
1500000US060750309005,060750309005,"Block Group 5, Census Tract 309, San Francisco County, California",201615,73864
1500000US060750309006,060750309006,"Block Group 6, Census Tract 309, San Francisco County, California",109618,94456
1500000US060750309007,060750309007,"Block Group 7, Census Tract 309, San Francisco County, California",130855,27306
1500000US060750310001,060750310001,"Block Group 1, Census Tract 310, San Francisco County, California",116964,35890
1500000US060750310002,060750310002,"Block Group 2, Census Tract 310, San Francisco County, California",133958,47900
1500000US060750310003,060750310003,"Block Group 3, Census Tract 310, San Francisco County, California",122685,6239
1500000US060750311001,060750311001,"Block Group 1, Census Tract 311, San Francisco County, California",77254,20469
1500000US060750311002,060750311002,"Block Group 2, Census Tract 311, San Francisco County, California",89767,37408
1500000US060750311003,060750311003,"Block Group 3, Census Tract 311, San Francisco County, California",133253,32038
1500000US060750311004,060750311004,"Block Group 4, Census Tract 311, San Francisco County, California",97798,29383
1500000US060750311005,060750311005,"Block Group 5, Census Tract 311, San Francisco County, California",137778,32734
1500000US060750312011,060750312011,"Block Group 1, Census Tract 312.01, San Francisco County, California",64643,7911
1500000US060750312012,060750312012,"Block Group 2, Census Tract 312.01, San Francisco County, California",73006,30887
1500000US060750312013,060750312013,"Block Group 3, Census Tract 312.01, San Francisco County, California",89185,24594
1500000US060750312014,060750312014,"Block Group 4, Census Tract 312.01, San Francisco County, California",113527,37439
1500000US060750312021,060750312021,"Block Group 1, Census Tract 312.02, San Francisco County, California",74306,58377
1500000US060750312022,060750312022,"Block Group 2, Census Tract 312.02, San Francisco County, California",74704,13307
1500000US060750313011,060750313011,"Block Group 1, Census Tract 313.01, San Francisco County, California",96210,6477
1500000US060750313012,060750313012,"Block Group 2, Census Tract 313.01, San Francisco County, California",107663,22788
1500000US060750313013,060750313013,"Block Group 3, Census Tract 313.01, San Francisco County, California",72300,14677
1500000US060750313021,060750313021,"Block Group 1, Census Tract 313.02, San Francisco County, California",63750,10113
1500000US060750313022,060750313022,"Block Group 2, Census Tract 313.02, San Francisco County, California",64813,26038
1500000US060750313023,060750313023,"Block Group 3, Census Tract 313.02, San Francisco County, California",72031,13158
1500000US060750314001,060750314001,"Block Group 1, Census Tract 314, San Francisco County, California",62054,23478
1500000US060750314002,060750314002,"Block Group 2, Census Tract 314, San Francisco County, California",59340,9519
1500000US060750314003,060750314003,"Block Group 3, Census Tract 314, San Francisco County, California",57868,24197
1500000US060750314004,060750314004,"Block Group 4, Census Tract 314, San Francisco County, California",58594,20776
1500000US060750314005,060750314005,"Block Group 5, Census Tract 314, San Francisco County, California",68250,22620
1500000US060750326011,060750326011,"Block Group 1, Census Tract 326.01, San Francisco County, California",99167,11748
1500000US060750326012,060750326012,"Block Group 2, Census Tract 326.01, San Francisco County, California",70061,12695
1500000US060750326013,060750326013,"Block Group 3, Census Tract 326.01, San Francisco County, California",108594,15032
1500000US060750326021,060750326021,"Block Group 1, Census Tract 326.02, San Francisco County, California",68674,18555
1500000US060750326022,060750326022,"Block Group 2, Census Tract 326.02, San Francisco County, California",72222,30243
1500000US060750326023,060750326023,"Block Group 3, Census Tract 326.02, San Francisco County, California",71063,24423
1500000US060750327001,060750327001,"Block Group 1, Census Tract 327, San Francisco County, California",195170,53250
1500000US060750327002,060750327002,"Block Group 2, Census Tract 327, San Francisco County, California",81691,55800
1500000US060750327003,060750327003,"Block Group 3, Census Tract 327, San Francisco County, California",68015,46797
1500000US060750327004,060750327004,"Block Group 4, Census Tract 327, San Francisco County, California",68500,36262
1500000US060750327005,060750327005,"Block Group 5, Census Tract 327, San Francisco County, California",100333,37639
1500000US060750327006,060750327006,"Block Group 6, Census Tract 327, San Francisco County, California",134265,55968
1500000US060750327007,060750327007,"Block Group 7, Census Tract 327, San Francisco County, California",132880,32361
1500000US060750328011,060750328011,"Block Group 1, Census Tract 328.01, San Francisco County, California",63913,39794
1500000US060750328012,060750328012,"Block Group 2, Census Tract 328.01, San Francisco County, California",65250,29714
1500000US060750328013,060750328013,"Block Group 3, Census Tract 328.01, San Francisco County, California",119038,47941
1500000US060750328021,060750328021,"Block Group 1, Census Tract 328.02, San Francisco County, California",79097,18190
1500000US060750328022,060750328022,"Block Group 2, Census Tract 328.02, San Francisco County, California",80950,38395
1500000US060750328023,060750328023,"Block Group 3, Census Tract 328.02, San Francisco County, California",81063,6737
1500000US060750329011,060750329011,"Block Group 1, Census Tract 329.01, San Francisco County, California",85313,48730
1500000US060750329012,060750329012,"Block Group 2, Census Tract 329.01, San Francisco County, California",94000,19063
1500000US060750329013,060750329013,"Block Group 3, Census Tract 329.01, San Francisco County, California",61023,39982
1500000US060750329014,060750329014,"Block Group 4, Census Tract 329.01, San Francisco County, California",80469,69971
1500000US060750329021,060750329021,"Block Group 1, Census Tract 329.02, San Francisco County, California",106765,30293
1500000US060750329022,060750329022,"Block Group 2, Census Tract 329.02, San Francisco County, California",92891,30366
1500000US060750329023,060750329023,"Block Group 3, Census Tract 329.02, San Francisco County, California",83864,15680
1500000US060750330001,060750330001,"Block Group 1, Census Tract 330, San Francisco County, California",91786,26553
1500000US060750330002,060750330002,"Block Group 2, Census Tract 330, San Francisco County, California",85000,12740
1500000US060750330003,060750330003,"Block Group 3, Census Tract 330, San Francisco County, California",61250,58747
1500000US060750330004,060750330004,"Block Group 4, Census Tract 330, San Francisco County, California",180577,149750
1500000US060750330005,060750330005,"Block Group 5, Census Tract 330, San Francisco County, California",65904,29678
1500000US060750330006,060750330006,"Block Group 6, Census Tract 330, San Francisco County, California",49698,31280
1500000US060750331001,060750331001,"Block Group 1, Census Tract 331, San Francisco County, California",173500,114478
1500000US060750331002,060750331002,"Block Group 2, Census Tract 331, San Francisco County, California",145694,50258
1500000US060750331003,060750331003,"Block Group 3, Census Tract 331, San Francisco County, California",112292,21436
1500000US060750331004,060750331004,"Block Group 4, Census Tract 331, San Francisco County, California",106563,45425
1500000US060750332011,060750332011,"Block Group 1, Census Tract 332.01, San Francisco County, California",22250,5438
1500000US060750332031,060750332031,"Block Group 1, Census Tract 332.03, San Francisco County, California",59405,20361
1500000US060750332032,060750332032,"Block Group 2, Census Tract 332.03, San Francisco County, California",70417,14668
1500000US060750332041,060750332041,"Block Group 1, Census Tract 332.04, San Francisco County, California",59500,42516
1500000US060750332042,060750332042,"Block Group 2, Census Tract 332.04, San Francisco County, California",47955,15605
1500000US060750332043,060750332043,"Block Group 3, Census Tract 332.04, San Francisco County, California",33098,17042
1500000US060750351001,060750351001,"Block Group 1, Census Tract 351, San Francisco County, California",75043,14132
1500000US060750351002,060750351002,"Block Group 2, Census Tract 351, San Francisco County, California",52061,10453
1500000US060750351003,060750351003,"Block Group 3, Census Tract 351, San Francisco County, California",140956,68176
1500000US060750351004,060750351004,"Block Group 4, Census Tract 351, San Francisco County, California",121484,76272
1500000US060750351005,060750351005,"Block Group 5, Census Tract 351, San Francisco County, California",140769,43047
1500000US060750351006,060750351006,"Block Group 6, Census Tract 351, San Francisco County, California",101552,37179
1500000US060750351007,060750351007,"Block Group 7, Census Tract 351, San Francisco County, California",87092,47024
1500000US060750352011,060750352011,"Block Group 1, Census Tract 352.01, San Francisco County, California",56354,22279
1500000US060750352012,060750352012,"Block Group 2, Census Tract 352.01, San Francisco County, California",84276,35678
1500000US060750352013,060750352013,"Block Group 3, Census Tract 352.01, San Francisco County, California",88561,32621
1500000US060750352014,060750352014,"Block Group 4, Census Tract 352.01, San Francisco County, California",74063,18645
1500000US060750352015,060750352015,"Block Group 5, Census Tract 352.01, San Francisco County, California",78098,11035
1500000US060750352021,060750352021,"Block Group 1, Census Tract 352.02, San Francisco County, California",84375,24840
1500000US060750352022,060750352022,"Block Group 2, Census Tract 352.02, San Francisco County, California",66058,23006
1500000US060750352023,060750352023,"Block Group 3, Census Tract 352.02, San Francisco County, California",62500,12631
1500000US060750353001,060750353001,"Block Group 1, Census Tract 353, San Francisco County, California",122981,18788
1500000US060750353003,060750353003,"Block Group 3, Census Tract 353, San Francisco County, California",73487,20178
1500000US060750353004,060750353004,"Block Group 4, Census Tract 353, San Francisco County, California",63224,33550
1500000US060750353005,060750353005,"Block Group 5, Census Tract 353, San Francisco County, California",64534,10760
1500000US060750353006,060750353006,"Block Group 6, Census Tract 353, San Francisco County, California",79773,37968
1500000US060750354001,060750354001,"Block Group 1, Census Tract 354, San Francisco County, California",133672,94006
1500000US060750354002,060750354002,"Block Group 2, Census Tract 354, San Francisco County, California",74545,30314
1500000US060750354003,060750354003,"Block Group 3, Census Tract 354, San Francisco County, California",62232,34680
1500000US060750354004,060750354004,"Block Group 4, Census Tract 354, San Francisco County, California",85781,25441
1500000US060750354005,060750354005,"Block Group 5, Census Tract 354, San Francisco County, California",76250,70717
1500000US060750401001,060750401001,"Block Group 1, Census Tract 401, San Francisco County, California",100114,76698
1500000US060750401002,060750401002,"Block Group 2, Census Tract 401, San Francisco County, California",105888,25371
1500000US060750401003,060750401003,"Block Group 3, Census Tract 401, San Francisco County, California",59028,17969
1500000US060750401004,060750401004,"Block Group 4, Census Tract 401, San Francisco County, California",75667,30773
1500000US060750402001,060750402001,"Block Group 1, Census Tract 402, San Francisco County, California",79792,35798
1500000US060750402002,060750402002,"Block Group 2, Census Tract 402, San Francisco County, California",48824,29174
1500000US060750402003,060750402003,"Block Group 3, Census Tract 402, San Francisco County, California",61976,25128
1500000US060750402004,060750402004,"Block Group 4, Census Tract 402, San Francisco County, California",132171,32837
1500000US060750426011,060750426011,"Block Group 1, Census Tract 426.01, San Francisco County, California",51071,26949
1500000US060750426012,060750426012,"Block Group 2, Census Tract 426.01, San Francisco County, California",64844,18492
1500000US060750426021,060750426021,"Block Group 1, Census Tract 426.02, San Francisco County, California",81121,45702
1500000US060750426022,060750426022,"Block Group 2, Census Tract 426.02, San Francisco County, California",81536,24138
1500000US060750426023,060750426023,"Block Group 3, Census Tract 426.02, San Francisco County, California",86283,19948
1500000US060750427001,060750427001,"Block Group 1, Census Tract 427, San Francisco County, California",65054,24298
1500000US060750427002,060750427002,"Block Group 2, Census Tract 427, San Francisco County, California",44185,24475
1500000US060750427003,060750427003,"Block Group 3, Census Tract 427, San Francisco County, California",50682,17734
1500000US060750428001,060750428001,"Block Group 1, Census Tract 428, San Francisco County, California",136111,42723
1500000US060750428002,060750428002,"Block Group 2, Census Tract 428, San Francisco County, California",238611,177787
1500000US060750428003,060750428003,"Block Group 3, Census Tract 428, San Francisco County, California",153500,38649
1500000US060750451001,060750451001,"Block Group 1, Census Tract 451, San Francisco County, California",76331,25005
1500000US060750451002,060750451002,"Block Group 2, Census Tract 451, San Francisco County, California",132820,54201
1500000US060750451003,060750451003,"Block Group 3, Census Tract 451, San Francisco County, California",60357,38708
1500000US060750452001,060750452001,"Block Group 1, Census Tract 452, San Francisco County, California",66607,16281
1500000US060750452002,060750452002,"Block Group 2, Census Tract 452, San Francisco County, California",66875,40929
1500000US060750452003,060750452003,"Block Group 3, Census Tract 452, San Francisco County, California",113750,70488
1500000US060750452004,060750452004,"Block Group 4, Census Tract 452, San Francisco County, California",96964,77958
1500000US060750452005,060750452005,"Block Group 5, Census Tract 452, San Francisco County, California",87422,21351
1500000US060750476001,060750476001,"Block Group 1, Census Tract 476, San Francisco County, California",66689,10558
1500000US060750476002,060750476002,"Block Group 2, Census Tract 476, San Francisco County, California",120250,51087
1500000US060750476003,060750476003,"Block Group 3, Census Tract 476, San Francisco County, California",73848,15377
1500000US060750476004,060750476004,"Block Group 4, Census Tract 476, San Francisco County, California",80000,55927
1500000US060750477011,060750477011,"Block Group 1, Census Tract 477.01, San Francisco County, California",81383,13250
1500000US060750477012,060750477012,"Block Group 2, Census Tract 477.01, San Francisco County, California",60795,24742
1500000US060750477013,060750477013,"Block Group 3, Census Tract 477.01, San Francisco County, California",76932,33439
1500000US060750477021,060750477021,"Block Group 1, Census Tract 477.02, San Francisco County, California",54674,16669
1500000US060750477022,060750477022,"Block Group 2, Census Tract 477.02, San Francisco County, California",74167,27221
1500000US060750477023,060750477023,"Block Group 3, Census Tract 477.02, San Francisco County, California",83417,24365
1500000US060750478011,060750478011,"Block Group 1, Census Tract 478.01, San Francisco County, California",78315,15312
1500000US060750478012,060750478012,"Block Group 2, Census Tract 478.01, San Francisco County, California",98169,25625
1500000US060750478013,060750478013,"Block Group 3, Census Tract 478.01, San Francisco County, California",71548,22623
1500000US060750478021,060750478021,"Block Group 1, Census Tract 478.02, San Francisco County, California",49583,45025
1500000US060750478022,060750478022,"Block Group 2, Census Tract 478.02, San Francisco County, California",70926,26845
1500000US060750478023,060750478023,"Block Group 3, Census Tract 478.02, San Francisco County, California",68778,12025
1500000US060750479011,060750479011,"Block Group 1, Census Tract 479.01, San Francisco County, California",104934,53427
1500000US060750479012,060750479012,"Block Group 2, Census Tract 479.01, San Francisco County, California",82260,56281
1500000US060750479013,060750479013,"Block Group 3, Census Tract 479.01, San Francisco County, California",61333,43499
1500000US060750479014,060750479014,"Block Group 4, Census Tract 479.01, San Francisco County, California",65182,32920
1500000US060750479015,060750479015,"Block Group 5, Census Tract 479.01, San Francisco County, California",51143,30578
1500000US060750479021,060750479021,"Block Group 1, Census Tract 479.02, San Francisco County, California",73333,27645
1500000US060750479022,060750479022,"Block Group 2, Census Tract 479.02, San Francisco County, California",65375,13245
1500000US060750479023,060750479023,"Block Group 3, Census Tract 479.02, San Francisco County, California",92250,33735
1500000US060750601001,060750601001,"Block Group 1, Census Tract 601, San Francisco County, California",164179,25035
1500000US060750604001,060750604001,"Block Group 1, Census Tract 604, San Francisco County, California",52833,20310
1500000US060750605021,060750605021,"Block Group 1, Census Tract 605.02, San Francisco County, California",11862,11222
1500000US060750605022,060750605022,"Block Group 2, Census Tract 605.02, San Francisco County, California",15543,8439
1500000US060750605023,060750605023,"Block Group 3, Census Tract 605.02, San Francisco County, California",31125,24167
1500000US060750607001,060750607001,"Block Group 1, Census Tract 607, San Francisco County, California",99313,33440
1500000US060750607002,060750607002,"Block Group 2, Census Tract 607, San Francisco County, California",130192,58380
1500000US060750607003,060750607003,"Block Group 3, Census Tract 607, San Francisco County, California",160938,94404
1500000US060750610001,060750610001,"Block Group 1, Census Tract 610, San Francisco County, California",124812,7187
1500000US060750610002,060750610002,"Block Group 2, Census Tract 610, San Francisco County, California",69150,23884
1500000US060750611001,060750611001,"Block Group 1, Census Tract 611, San Francisco County, California",17868,3821
1500000US060750611002,060750611002,"Block Group 2, Census Tract 611, San Francisco County, California",15806,2593
1500000US060750611003,060750611003,"Block Group 3, Census Tract 611, San Francisco County, California",17219,4025
1500000US060750612001,060750612001,"Block Group 1, Census Tract 612, San Francisco County, California",44286,19682
1500000US060750612002,060750612002,"Block Group 2, Census Tract 612, San Francisco County, California",54167,11492
1500000US060750614001,060750614001,"Block Group 1, Census Tract 614, San Francisco County, California",73906,30794
1500000US060750614002,060750614002,"Block Group 2, Census Tract 614, San Francisco County, California",155500,33627
1500000US060750614003,060750614003,"Block Group 3, Census Tract 614, San Francisco County, California",157019,68489
1500000US060750615001,060750615001,"Block Group 1, Census Tract 615, San Francisco County, California",136654,24480
1500000US060750615002,060750615002,"Block Group 2, Census Tract 615, San Francisco County, California",140375,52256
1500000US060750615003,060750615003,"Block Group 3, Census Tract 615, San Francisco County, California","250,000+",***
1500000US060750615004,060750615004,"Block Group 4, Census Tract 615, San Francisco County, California",173167,107400
1500000US060750615006,060750615006,"Block Group 6, Census Tract 615, San Francisco County, California",116130,27324
1500000US060759802001,060759802001,"Block Group 1, Census Tract 9802, San Francisco County, California",145000,106579
1500000US060759803001,060759803001,"Block Group 1, Census Tract 9803, San Francisco County, California",125750,28516
1500000US060759804011,060759804011,"Block Group 1, Census Tract 9804.01, San Francisco County, California",-,**
1500000US060759805011,060759805011,"Block Group 1, Census Tract 9805.01, San Francisco County, California",16638,4351
1500000US060759809001,060759809001,"Block Group 1, Census Tract 9809, San Francisco County, California",94000,73830
1500000US060759901000,060759901000,"Block Group 0, Census Tract 9901, San Francisco County, California",-,**
